AL,GN,GENE_ID,NCBI_SEQ_ID
  471    ,  7      ,117      , 16128912
 7667    ,  7      ,117      ,254792145
 5970    ,  7      ,117      ,218553532
 3715    ,  8      ,118      ,120437010
 5728    ,  8      ,118      ,209966098
 3201    ,  8      ,118      ,110639668
 7894    ,  8      ,118      ,258538277
 7775    ,  8      ,118      ,258507094
 5438    ,  8      ,118      ,191636897
 4011    ,  8      ,118      ,148251719
  960    ,  8      ,118      , 27375856
 1642    ,  8      ,118      , 39933149
 4714    ,  8      ,118      ,162147050
 2715    ,  8      ,118      , 86355689
10678    ,  8      ,118      ,340787063
 6557    ,  8      ,118      ,222084222
10407    ,  8      ,118      ,339326602
 2963    ,  8      ,118      , 94311403
 9486    ,  8      ,118      ,300312589
 3577    ,  8      ,118      ,119897338
 4340    ,  8      ,118      ,152979872
 3419    ,  8      ,118      ,110681043
 3943    ,  8      ,118      ,134102198
10829    ,  8      ,118      ,347536742
 5336    ,  8      ,118      ,190889661
 4259    ,  8      ,118      ,150024606
 9327    ,  8      ,118      ,298735698
 2323    ,  8      ,118      , 52786143
 9629    ,  8      ,118      ,300871925
 9181    ,  8      ,118      ,295706411
 8967    ,  8      ,118      ,294501063
 8607    ,  8      ,118      ,288556101
 9875    ,  8      ,118      ,305674898
 2002    ,  8      ,118      , 50812257
 4486    ,  8      ,118      ,154686512
 9974    ,  8      ,118      ,308174056
 2061    ,  8      ,118      , 52080772
 1149    ,  8      ,118      , 29832719
 4595    ,  8      ,118      ,157692763
 7038    ,  8      ,118      ,225619712
 1863    ,  8      ,118      , 49477157
 9660    ,  8      ,118      ,301052884
 6721    ,  8      ,118      ,222094966
 1426    ,  8      ,118      , 33239640
 8453    ,  8      ,118      ,281492016
  262    ,  8      ,118      , 15673445
10283    ,  8      ,118      ,337738364
 5063    ,  8      ,118      ,172038047
  641    ,  8      ,118      , 16332038
 7385    ,  8      ,118      ,226312064
 2207    ,  8      ,118      , 52144093
 4821    ,  8      ,118      ,162449372
10495    ,  8      ,118      ,339631668
 3007    ,  8      ,118      ,109946653
 1238    ,  8      ,118      , 31792798
 5789    ,  8      ,118      ,215486556
 6179    ,  8      ,118      ,218689251
  871    ,  8      ,118      , 26247591
 3464    ,  8      ,118      ,117623522
 2841    ,  8      ,118      , 91210553
 6077    ,  8      ,118      ,218558246
 6388    ,  8      ,118      ,218699968
 2483    ,  8      ,118      , 62180292
 8785    ,  8      ,118      ,291617622
 2647    ,  8      ,118      , 73749154
 6483    ,  8      ,118      ,218704784
 1394    ,  8      ,118      , 32476540
 5312    ,  8      ,118      ,189220041
 6881    ,  8      ,118      ,224370419
 1582    ,  8      ,118      , 34557127
  725    ,  8      ,118      , 20092014
  350    ,  8      ,118      , 15897776
   11    ,  8      ,118      , 14601988
10904    ,  8      ,118      ,352682589
   16    ,  8      ,118      , 14602139
10881    ,  8      ,118      ,352681528
 4179    ,  8      ,118      ,148661407
  719    ,  8      ,118      , 20091809
 8649    ,  8      ,118      ,291282348
 8395    ,  8      ,118      ,270308629
 7672    ,  8      ,118      ,254792850
 6959    ,  8      ,118      ,224989994
  167    ,  8      ,118      , 15608750
10584    ,  8      ,118      ,340626618
 5174    ,  8      ,118      ,183982428
 7154    ,  8      ,118      ,225873385
 7275    ,  8      ,118      ,226227129
10068    ,  8      ,118      ,320450860
10767    ,  8      ,118      ,344212653
 2403    ,  8      ,118      , 55378620
 8849    ,  8      ,118      ,292654951
 3232    ,  8      ,118      ,110667132
 3818    ,  8      ,118      ,121637519
 8139    ,  8      ,118      ,260854959
 8239    ,  8      ,118      ,260867710
 6281    ,  8      ,118      ,218694832
 7470    ,  8      ,118      ,238900494
 4935    ,  8      ,118      ,170080938
  476    ,  8      ,118      , 16129222
 7571    ,  8      ,118      ,254161340
 8039    ,  8      ,118      ,260843609
 5975    ,  8      ,118      ,218553813
 9778    ,  8      ,118      ,302037369
 7877    ,  9      ,119      ,258509469
 2294    ,  9      ,119      , 52784725
 2035    ,  9      ,119      , 52079364
 9953    ,  9      ,119      ,308172875
 4459    ,  9      ,119      ,154685350
 7991    ,  9      ,119      ,258540613
 9852    ,  9      ,119      ,305673586
 5525    ,  9      ,119      ,191639354
 7871    ,  9      ,119      ,258509417
 8945    ,  9      ,119      ,294499794
  395    ,  9      ,119      , 16077953
 8544    ,  9      ,119      ,288554263
10436    ,  9      ,119      ,339327503
 8428    ,  9      ,119      ,281491389
 4338    ,  9      ,119      ,152979855
 9406    ,  9      ,119      ,300309469
 2993    ,  9      ,119      , 94312235
 3636    ,  9      ,119      ,119899693
 6017    ,  9      ,119      ,218555864
 3504    ,  9      ,119      ,117625587
  909    ,  9      ,119      , 26249895
 5832    ,  9      ,119      ,215488607
 8281    ,  9      ,119      ,260870050
 5565    ,  9      ,119      ,197117336
  302    ,  9      ,119      , 15674068
 8497    ,  9      ,119      ,281492746
 4147    ,  9      ,119      ,148660492
 2058    ,  9      ,119      , 52080609
 3980    ,  9      ,119      ,134103251
 1127    ,  9      ,119      , 29831482
 5128    ,  9      ,119      ,183981070
 8081    ,  9      ,119      ,260846105
 1206    ,  9      ,119      , 31791903
 3786    ,  9      ,119      ,121636639
 6927    ,  9      ,119      ,224989111
 2441    ,  9      ,119      , 57116769
10092    ,  9      ,119      ,320451287
 7145    ,  9      ,119      ,225873065
 1353    ,  9      ,119      , 32475071
 2320    ,  9      ,119      , 52785984
 4440    ,  9      ,119      ,154684647
 2018    ,  9      ,119      , 52078622
 2275    ,  9      ,119      , 52783984
 4552    ,  9      ,119      ,157690913
 6685    ,  9      ,119      ,222093893
 9644    ,  9      ,119      ,301051860
 1982    ,  9      ,119      , 49481671
 2242    ,  9      ,119      , 52145095
 9124    ,  9      ,119      ,295702363
 8911    ,  9      ,119      ,294496998
 8568    ,  9      ,119      ,288554738
 7333    ,  9      ,119      ,226309821
  383    ,  9      ,119      , 16077197
 6119    ,  9      ,119      ,218560368
 2881    ,  9      ,119      , 91212738
 7714    ,  9      ,119      ,254795244
 2767    ,  9      ,119      , 86357318
 5387    ,  9      ,119      ,190891368
 6612    ,  9      ,119      ,222085688
 3355    ,  9      ,119      ,110678741
 9029    ,  9      ,119      ,294675870
 4792    ,  9      ,119      ,162149161
 4287    ,  9      ,119      ,150025394
10851    ,  9      ,119      ,347537368
 3726    ,  9      ,119      ,120437161
 3189    ,  9      ,119      ,110639522
 5245    ,  9      ,119      ,189218708
 5655    ,  9      ,119      ,209964053
 9574    ,  9      ,119      ,300870634
 7914    ,  9      ,119      ,258539114
 7794    ,  9      ,119      ,258507868
 5454    ,  9      ,119      ,191637801
  836    ,  9      ,119      , 21674985
10336    ,  9      ,119      ,338175907
 9249    ,  9      ,119      ,297621039
 9754    ,  9      ,119      ,302036678
 5007    ,  9      ,119      ,172034998
  624    ,  9      ,119      , 16331546
 1481    ,  9      ,119      , 33240755
 6222    ,  9      ,119      ,218691593
   93    ,  9      ,119      , 15606753
 1713    ,  9      ,119      , 39936300
 7236    ,  9      ,119      ,226226292
 4089    ,  9      ,119      ,148256379
 6427    ,  9      ,119      ,218702069
 1028    ,  9      ,119      , 27380498
 8181    ,  9      ,119      ,260857428
 6323    ,  9      ,119      ,218696999
 6525    ,  9      ,119      ,218706914
 7613    ,  9      ,119      ,254163235
 7512    ,  9      ,119      ,238902398
 8692    ,  9      ,119      ,291284665
  515    ,  9      ,119      , 16131186
 2519    ,  9      ,119      , 62181931
 8823    ,  9      ,119      ,291619162
 1823    ,  9      ,119      , 45658690
 5107    ,  9      ,119      ,183980321
 4976    ,  9      ,119      ,170082827
 2575    ,  9      ,119      , 73748329
 1248    ,  9      ,119      , 31793239
 3828    ,  9      ,119      ,121637942
 6969    ,  9      ,119      ,224990436
  175    ,  9      ,119      , 15609193
 3878    ,  9      ,119      ,134097358
 1114    ,  9      ,119      , 29831184
 5917    ,  9      ,119      ,217077296
 9321    ,  9      ,119      ,298735669
 6888    ,  9      ,119      ,224370678
 4189    ,  9      ,119      ,148661870
 8401    , 10      ,120      ,281490557
 4634    , 10      ,120      ,157694061
 4491    , 10      ,120      ,154686645
 2328    , 10      ,120      , 52786291
 2066    , 10      ,120      , 52080916
 9687    , 10      ,120      ,301055851
 8971    , 10      ,120      ,294501250
 9185    , 10      ,120      ,295706597
 6788    , 10      ,120      ,222097787
  213    , 10      ,120      , 15672075
 8600    , 10      ,120      ,288555796
  799    , 10      ,120      , 21674195
 2267    , 10      ,120      , 52783955
 2620    , 10      ,120      , 73748763
 9334    , 10      ,120      ,298735782
 3096    , 10      ,120      ,109948068
 8560    , 10      ,120      ,288554709
 6896    , 10      ,120      ,224370704
 8419    , 10      ,120      ,281491129
  231    , 10      ,120      , 15672649
 4432    , 10      ,120      ,154684617
  378    , 10      ,120      , 16077167
 4891    , 10      ,120      ,163119186
 4600    , 10      ,120      ,157692987
 8371    , 10      ,120      ,270308265
 2329    , 10      ,120      , 52786403
 2067    , 10      ,120      , 52081026
 7195    , 10      ,120      ,225874472
 4492    , 10      ,120      ,154686752
 4544    , 10      ,120      ,157690882
 5557    , 10      ,120      ,197117309
10028    , 10      ,120      ,320449270
  106    , 10      ,120      , 15606943
 7228    , 10      ,120      ,226226254
 5120    , 10      ,120      ,183980987
 4138    , 10      ,120      ,148660408
 1197    , 10      ,120      , 31791818
 3777    , 10      ,120      ,121636555
 6918    , 10      ,120      ,224989027
 2440    , 10      ,120      , 57116764
 7763    , 10      ,120      ,255767561
 9745    , 10      ,120      ,302036651
 1119    , 10      ,120      , 29831443
 5066    , 10      ,120      ,172038261
  631    , 10      ,120      , 16331710
 9600    , 10      ,120      ,300871169
 7103    , 10      ,120      ,225621218
10281    , 10      ,120      ,337738356
 1470    , 10      ,120      , 33240417
 4296    , 10      ,120      ,150025491
10836    , 10      ,120      ,347536951
 3703    , 10      ,120      ,120436589
 3127    , 10      ,120      ,110637069
 3988    , 10      ,120      ,134103305
 9116    , 10      ,120      ,295702334
 5108    , 10      ,120      ,183980322
 7977    , 10      ,120      ,258540083
 6128    , 10      ,120      ,218560708
 6231    , 10      ,120      ,218691920
 7724    , 10      ,120      ,254795591
 6436    , 10      ,120      ,218702402
 6332    , 10      ,120      ,218697357
 6535    , 10      ,120      ,218707270
 7622    , 10      ,120      ,254163564
 7521    , 10      ,120      ,238902727
 8701    , 10      ,120      ,291285007
 4985    , 10      ,120      ,170083144
  524    , 10      ,120      , 16131507
 8099    , 10      ,120      ,260846599
 2528    , 10      ,120      , 62182220
 4190    , 10      ,120      ,148661871
 1249    , 10      ,120      , 31793240
 3829    , 10      ,120      ,121637943
 6970    , 10      ,120      ,224990437
 2443    , 10      ,120      , 57116938
 3879    , 10      ,120      ,134097359
 1116    , 10      ,120      , 29831186
 7312    , 10      ,120      ,226228238
 9267    , 10      ,120      ,297621365
 1367    , 10      ,120      , 32475515
 8902    , 10      ,120      ,294496967
 8834    , 10      ,120      ,291619455
 2894    , 10      ,120      , 91213153
10332    , 10      ,120      ,338175809
  918    , 10      ,120      , 26250282
 5841    , 10      ,120      ,215488915
 7857    , 10      ,120      ,258508899
 5252    , 10      ,120      ,189218800
  309    , 10      ,120      , 15674088
 7987    , 10      ,120      ,258540482
 7867    , 10      ,120      ,258509296
 4084    , 10      ,120      ,148256085
 1022    , 10      ,120      , 27380228
 1708    , 10      ,120      , 39936192
 6600    , 10      ,120      ,222085609
 2757    , 10      ,120      , 86357268
 5377    , 10      ,120      ,190891317
 5512    , 10      ,120      ,191638829
 4739    , 10      ,120      ,162147709
 4424    , 10      ,120      ,152983160
10658    , 10      ,120      ,340786422
 9438    , 10      ,120      ,300310515
10418    , 10      ,120      ,339327091
 2974    , 10      ,120      , 94311803
 3589    , 10      ,120      ,119897426
 5683    , 10      ,120      ,209964833
 8290    , 10      ,120      ,260870366
 8199    , 10      ,120      ,260857969
 6026    , 10      ,120      ,218556198
 9085    , 10      ,120      ,294678270
 8283    , 11      ,121      ,260870056
 3638    , 11      ,121      ,119899699
 2995    , 11      ,121      , 94312241
 5915    , 11      ,121      ,217077290
 9404    , 11      ,121      ,300309463
10635    , 11      ,121      ,340785603
 4419    , 11      ,121      ,152981468
  669    , 11      ,121      , 19704959
10438    , 11      ,121      ,339327509
 8083    , 11      ,121      ,260846111
 6325    , 11      ,121      ,218697005
 8183    , 11      ,121      ,260857434
 6019    , 11      ,121      ,218555870
 7615    , 11      ,121      ,254163241
 7514    , 11      ,121      ,238902404
 4978    , 11      ,121      ,170082833
  517    , 11      ,121      , 16131192
 3506    , 11      ,121      ,117625592
  911    , 11      ,121      , 26249903
 7089    , 11      ,121      ,225621035
 5834    , 11      ,121      ,215488613
 6429    , 11      ,121      ,218702075
 9576    , 11      ,121      ,300870640
10275    , 11      ,121      ,337738333
 9934    , 11      ,121      ,308172014
 7998    , 11      ,121      ,258540672
 2883    , 11      ,121      , 91212746
 5081    , 11      ,121      ,172038934
  571    , 11      ,121      , 16329934
 1514    , 11      ,121      , 33241154
 6683    , 11      ,121      ,222093887
 9642    , 11      ,121      ,301051854
 1846    , 11      ,121      , 49476719
 2244    , 11      ,121      , 52145101
 9122    , 11      ,121      ,295702357
 9833    , 11      ,121      ,305672822
 7879    , 11      ,121      ,258509475
  381    , 11      ,121      , 16077191
 2016    , 11      ,121      , 52078616
 2273    , 11      ,121      , 52783978
 4550    , 11      ,121      ,157690907
 8566    , 11      ,121      ,288554732
10186    , 11      ,121      ,328958721
 7331    , 11      ,121      ,226309815
 8499    , 11      ,121      ,281492752
  304    , 11      ,121      , 15674074
 5532    , 11      ,121      ,191639421
 4438    , 11      ,121      ,154684641
 6121    , 11      ,121      ,218560374
 8909    , 11      ,121      ,294496992
 6527    , 11      ,121      ,218706920
 3982    , 11      ,121      ,134103257
 1125    , 11      ,121      , 29831476
 7147    , 11      ,121      ,225873071
10094    , 11      ,121      ,320451293
 6890    , 11      ,121      ,224370684
 8329    , 11      ,121      ,270307849
 2573    , 11      ,121      , 73748323
  838    , 11      ,121      , 21674991
 9752    , 11      ,121      ,302036672
 4289    , 11      ,121      ,150025400
 5126    , 11      ,121      ,183981060
