win_length,x,dXY,dXY_inv,vX,vX_inv,vY,vY_inv,q1,nx,ny
9,1461,0.0433767,0,0.00340066,0,-6.87281e-17,0,0.039976,74,7,0
9,1462,0.0433767,0,0.00340066,0,5.39251e-16,0,0.039976,74,7,0
9,1463,0.0433767,0,0.00340066,0,1.6389e-16,0,0.039976,74,7,0
9,1464,0.0123457,0,8.22083e-19,0,2.64339e-17,0,0.0123457,74,7,0
9,1465,0.0123457,0,8.22083e-20,0,6.87281e-17,0,0.0123457,74,7,0
9,1466,0.0123457,0,-8.22083e-20,0,-1.6389e-16,0,0.0123457,74,7,0
9,1467,0,0,0,0,0,0,0,42,39,0
9,1468,0,0,0,0,0,0,0,42,39,0
9,1469,0,0,0,0,0,0,0,41,40,0
9,1470,0,0,0,0,0,0,0,42,39,0
9,1471,0,0,0,0,0,0,0,39,42,0
9,1472,0,0,0,0,0,0,0,48,33,0
9,1473,0.0123457,0,-4.50431e-19,0,0.0123457,0,0.0123457,79,2,0
9,1474,0.0123457,0,-3.78362e-19,0,0.0123457,0,0.0123457,79,2,0
9,1475,0.0123457,0,-4.50431e-19,0,0.0123457,0,0.0123457,79,2,0
9,1476,0.0128145,0,0.000312549,0,0.0123457,0,0.012502,79,2,0
9,1477,0.0128145,0,0.000312549,0,0.0123457,0,0.012502,79,2,0
9,1478,0.0128145,0,0.000312549,0,0.0123457,0,0.012502,79,2,0
9,1479,0.0128145,0,0.000312549,0,0.0123457,0,0.012502,79,2,0
9,1480,0.0128145,0,0.000312549,0,0.0123457,0,0.012502,79,2,0
9,1481,0.0128145,0,0.000312549,0,0.0123457,0,0.012502,79,2,0
9,1482,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1483,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1484,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1485,0,0,0,0,0,0,0,41,40,0
9,1486,0.0123457,0,-7.58867e-19,0,-5.55112e-16,0,0.0123457,77,4,0
9,1487,0.0123457,0,1.1383e-19,0,-2.59052e-16,0,0.0123457,77,4,0
9,1488,0.0133077,0,0.000637115,0,8.32667e-17,0,0.0126706,77,4,0
9,1489,0.0133077,0,0.000637115,0,-8.32667e-17,0,0.0126706,77,4,0
9,1490,0.0133077,0,0.000637115,0,1.57282e-16,0,0.0126706,77,4,0
9,1491,0.033599,0,0.00154672,0,0.0123457,0,0.0320523,79,2,0
9,1492,0.033599,0,0.00154672,0,0.0123457,0,0.0320523,79,2,0
9,1493,0.033599,0,0.00154672,0,0.0123457,0,0.0320523,79,2,0
9,1494,0.0524291,0,0.00226577,0,-1.06581e-14,0,0.0501633,77,4,0
9,1495,0.0342241,0,0.00183522,0,0.0123457,0,0.0323889,79,2,0
9,1496,0.0342241,0,0.00183522,0,0.0123457,0,0.0323889,79,2,0
9,1497,0.0133203,0,0.000641109,0,-3.60822e-16,0,0.0126792,76,5,0
9,1498,0.0133203,0,0.000641109,0,-2.72005e-16,0,0.0126792,76,5,0
9,1499,0.0133203,0,0.000641109,0,-7.16094e-16,0,0.0126792,76,5,0
9,1500,0.0123457,0,0,0,-1.4988e-16,0,0.0123457,76,5,0
9,1501,0.0123457,0,-3.89552e-20,0,-1.4988e-16,0,0.0123457,76,5,0
9,1502,0.0123457,0,0,0,-1.05471e-16,0,0.0123457,76,5,0
9,1503,0.0123457,0,-1.64664e-16,0,-1.49828e-19,0,0.0123457,42,39,0
9,1504,0.0123457,0,1.19862e-17,0,4.12626e-18,0,0.0123457,39,42,0
9,1505,0.0123457,0,7.19173e-18,0,4.02311e-17,0,0.0123457,39,42,0
9,1506,0.0123457,0,8.39035e-18,0,3.81679e-17,0,0.0123457,39,42,0
9,1507,0.0123457,0,8.39035e-18,0,3.81679e-17,0,0.0123457,39,42,0
9,1508,0.0123457,0,3.73943e-18,0,6.44259e-18,0,0.0123457,42,39,0
9,1509,0.0132953,0,-1.75753e-16,0,0.000633112,0,0.0132953,42,39,0
9,1510,0.0132953,0,-2.33392e-17,0,0.000633112,0,0.0132953,42,39,0
9,1511,0.0132953,0,1.34104e-17,0,0.000633112,0,0.0132953,42,39,0
9,1512,0.0246914,0,0,0,0.0493827,0,0.0246914,79,2,0
9,1513,0.0246914,0,0,0,0.0493827,0,0.0246914,79,2,0
9,1514,0.0246914,0,0,0,0.0493827,0,0.0246914,79,2,0
9,1515,0.0246914,0,0,0,0.0493827,0,0.0246914,79,2,0
9,1516,0.0246914,0,0,0,0.0493827,0,0.0246914,79,2,0
9,1517,0.0246914,0,0,0,0.0493827,0,0.0246914,79,2,0
9,1518,0.0128205,0,0.000316556,0,-5.18104e-16,0,0.012504,78,3,0
9,1519,0.0128395,0,0.000329218,0,0.0296296,0,0.0125103,75,6,0
9,1520,0.0128395,0,0.000329218,0,0.0296296,0,0.0125103,75,6,0
9,1521,0.0123457,0,0,0,0.0296296,0,0.0123457,75,6,0
9,1522,0.0123457,0,-6.40129e-19,0,0.0296296,0,0.0123457,75,6,0
9,1523,0.0123457,0,0,0,0.0296296,0,0.0123457,75,6,0
9,1524,0.0246914,0,0.00556112,0,0.0296296,0,0.0191302,75,6,0
9,1525,0.0246914,0,0.00556112,0,0.0296296,0,0.0191302,75,6,0
9,1526,0.0246914,0,0.00556112,0,0.0296296,0,0.0191302,75,6,0
9,1527,0.0143298,0,4.92199e-17,0,0.00127465,0,0.0143298,25,56,0
9,1528,0.0123457,0,-7.20924e-20,0,3.44169e-17,0,0.0123457,56,25,0
9,1529,0.0123457,0,1.76626e-18,0,6.99441e-17,0,0.0123457,56,25,0
9,1530,0.0123457,0,1.26162e-18,0,6.40229e-17,0,0.0123457,56,25,0
9,1531,0.0123457,0,2.343e-18,0,6.40229e-17,0,0.0123457,56,25,0
9,1532,0.0123457,0,2.95579e-18,0,5.81017e-17,0,0.0123457,56,25,0
9,1533,0,0,0,0,0,0,0,41,40,0
9,1534,0,0,0,0,0,0,0,43,38,0
9,1535,0,0,0,0,0,0,0,47,34,0
9,1536,0,0,0,0,0,0,0,39,42,0
9,1537,0,0,0,0,0,0,0,40,41,0
9,1538,0,0,0,0,0,0,0,41,40,0
9,1539,0,0,0,0,0,0,0,40,41,0
9,1540,0,0,0,0,0,0,0,40,41,0
9,1541,0,0,0,0,0,0,0,45,36,0
9,1542,0,0,0,0,0,0,0,42,39,0
9,1543,0,0,0,0,0,0,0,42,39,0
9,1544,0,0,0,0,0,0,0,41,40,0
9,1545,0,0,0,0,0,0,0,40,41,0
9,1546,0,0,0,0,0,0,0,42,39,0
9,1547,0,0,0,0,0,0,0,40,41,0
9,1548,0,0,0,0,0,0,0,37,44,0
9,1549,0,0,0,0,0,0,0,43,38,0
9,1550,0,0,0,0,0,0,0,45,36,0
9,1551,0,0,0,0,0,0,0,41,40,0
9,1552,0,0,0,0,0,0,0,45,36,0
9,1553,0,0,0,0,0,0,0,42,39,0
9,1554,0,0,0,0,0,0,0,46,35,0
9,1555,0,0,0,0,0,0,0,37,44,0
9,1556,0,0,0,0,0,0,0,47,34,0
9,1557,0,0,0,0,0,0,0,33,48,0
9,1558,0,0,0,0,0,0,0,44,37,0
9,1559,0,0,0,0,0,0,0,45,36,0
9,1560,0,0,0,0,0,0,0,37,44,0
9,1561,0,0,0,0,0,0,0,42,39,0
9,1562,0,0,0,0,0,0,0,33,48,0
9,1563,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1564,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1565,0.0140292,0,-3.76347e-17,0,0.00448934,0,0.0140292,59,22,0
9,1566,0.017263,0,0.00194818,0,0.00448934,0,0.0153148,59,22,0
9,1567,0.0685263,0,0.00675586,0,0.197531,0,0.0617705,79,2,0
9,1568,0.112361,0,0.00675586,0,0.308642,0,0.105605,79,2,0
9,1569,0.169011,0,0.00777365,0,0.444444,0,0.161237,79,2,0
9,1570,0.194249,0,0.0121173,0,0.604938,0,0.182132,79,2,0
9,1571,0.231833,0,0.0188651,0,0.790123,0,0.212968,79,2,0
9,1572,0.238954,0,0.0111068,0,-1.06581e-15,0,0.227847,76,5,0
9,1573,0.354337,0,0.0170249,0,0.00617284,0,0.337312,77,4,0
9,1574,0.410454,0,0.0176114,0,0.00617284,0,0.392842,77,4,0
9,1575,0.281319,0,0.0116569,0,0.319753,0,0.269662,76,5,0
9,1576,0.285394,0,0.015949,0,0.00617284,0,0.269445,77,4,0
9,1577,0.283309,0,0.0138646,0,0.00617284,0,0.269445,77,4,0
9,1578,0.286997,0,0.0167717,0,0.00617284,0,0.270225,77,4,0
9,1579,0.184704,0,0.0172907,0,0.00617284,0,0.167413,77,4,0
9,1580,0.114912,0,0.0115703,0,0.12716,0,0.103342,76,5,0
9,1581,0.160181,0,0.0131551,0,0.197531,0,0.147026,79,2,0
9,1582,0.220425,0,0.00998553,0,0.308642,0,0.21044,79,2,0
9,1583,0.229723,0,0.00219586,0,0.444444,0,0.227528,79,2,0
9,1584,0.229723,0,0.00354222,0,0.444444,0,0.226181,79,2,0
9,1585,0.229723,0,0.00354222,0,0.444444,0,0.226181,79,2,0
9,1586,0.229723,0,0.00354222,0,0.444444,0,0.226181,79,2,0
9,1587,0.160338,0,0.00183522,0,0.308642,0,0.158502,79,2,0
9,1588,0.160103,0,0.0014826,0,0.308642,0,0.158621,79,2,0
9,1589,0.160103,0,0.0014826,0,0.308642,0,0.158621,79,2,0
9,1590,0.160103,0,0.0014826,0,0.308642,0,0.158621,79,2,0
9,1591,0.104548,0,0.0014826,0,0.197531,0,0.103065,79,2,0
9,1592,0.104548,0,0.0014826,0,0.197531,0,0.103065,79,2,0
9,1593,0.0636037,0,0.00120211,0,0.197531,0,0.0624016,79,2,0
9,1594,0.0636037,0,0.00120211,0,0.197531,0,0.0624016,79,2,0
9,1595,0.0636037,0,0.00120211,0,0.197531,0,0.0624016,79,2,0
9,1596,0.102672,0,0.00861513,0,0.197531,0,0.0940572,79,2,0
9,1597,0.0652446,0,0.00929632,0,0.111111,0,0.0559482,79,2,0
9,1598,0.0652446,0,0.00929632,0,0.111111,0,0.0559482,79,2,0
9,1599,0.0391488,0,-7.05547e-15,0,0.00945636,0,0.0391488,5,76,0
9,1600,0.0391488,0,-9.91984e-15,0,0.00945636,0,0.0391488,5,76,0
9,1601,0.0386615,0,-9.04832e-16,0,0.00866363,0,0.0386615,5,76,0
9,1602,0.0493141,0,0.00470312,0,0.00705168,0,0.044611,21,60,0
9,1603,0.0493141,0,0.00470312,0,0.00705168,0,0.044611,21,60,0
9,1604,0.0493141,0,0.00470312,0,0.00705168,0,0.044611,21,60,0
9,1605,0.0378387,0,0.00536695,0,0.0246914,0,0.0324718,77,4,0
9,1606,0.0375119,0,0.00544723,0,8.69675e-16,0,0.0320646,78,3,0
9,1607,0.0375119,0,0.00544723,0,1.73935e-15,0,0.0320646,78,3,0
9,1608,0.0123457,0,9.10415e-18,0,1.76226e-17,0,0.0123457,53,28,0
9,1609,0.0123457,0,2.33646e-18,0,8.57633e-17,0,0.0123457,53,28,0
9,1610,0.0123457,0,1.45022e-18,0,3.87697e-17,0,0.0123457,53,28,0
9,1611,0,0,0,0,0,0,0,36,45,0
9,1612,0,0,0,0,0,0,0,40,41,0
9,1613,0,0,0,0,0,0,0,49,32,0
9,1614,0,0,0,0,0,0,0,40,41,0
9,1615,0,0,0,0,0,0,0,43,38,0
9,1616,0,0,0,0,0,0,0,37,44,0
9,1617,0,0,0,0,0,0,0,41,40,0
9,1618,0,0,0,0,0,0,0,43,38,0
9,1619,0,0,0,0,0,0,0,42,39,0
9,1620,0,0,0,0,0,0,0,44,37,0
9,1621,0,0,0,0,0,0,0,32,49,0
9,1622,0,0,0,0,0,0,0,48,33,0
9,1623,0,0,0,0,0,0,0,38,43,0
9,1624,0,0,0,0,0,0,0,34,47,0
9,1625,0,0,0,0,0,0,0,30,51,0
9,1626,0,0,0,0,0,0,0,44,37,0
9,1627,0,0,0,0,0,0,0,38,43,0
9,1628,0,0,0,0,0,0,0,38,43,0
9,1629,0,0,0,0,0,0,0,46,35,0
9,1630,0,0,0,0,0,0,0,36,45,0
9,1631,0,0,0,0,0,0,0,41,40,0
9,1632,0,0,0,0,0,0,0,42,39,0
9,1633,0,0,0,0,0,0,0,42,39,0
9,1634,0,0,0,0,0,0,0,36,45,0
9,1635,0.0123457,0,-3.20064e-19,0,1.4803e-17,0,0.0123457,75,6,0
9,1636,0.0123457,0,-3.20064e-19,0,7.40149e-17,0,0.0123457,75,6,0
9,1637,0.0123457,0,0,0,1.62833e-16,0,0.0123457,75,6,0
9,1638,0.0123457,0,2.15919e-18,0,0.0269977,0,0.0123457,67,14,0
9,1639,0.0123457,0,1.30555e-18,0,0.0269977,0,0.0123457,67,14,0
9,1640,0.0123457,0,1.65705e-18,0,0.0269977,0,0.0123457,67,14,0
9,1641,0.0123457,0,2.25961e-18,0,0.0269977,0,0.0123457,67,14,0
9,1642,0.0123457,0,2.56089e-18,0,0.0269977,0,0.0123457,67,14,0
9,1643,0.0123457,0,2.15919e-18,0,0.0269977,0,0.0123457,67,14,0
9,1644,0.0123457,0,3.16844e-19,0,0.00308642,0,0.0123457,73,8,0
9,1645,0.0123457,0,8.66042e-19,0,0.00308642,0,0.0123457,73,8,0
9,1646,0.0123457,0,2.27156e-18,0,0.0252525,0,0.0123457,69,12,0
9,1647,0.0123457,0,-7.58867e-19,0,-5.55112e-16,0,0.0123457,77,4,0
9,1648,0.0123457,0,1.1383e-19,0,-2.59052e-16,0,0.0123457,77,4,0
9,1649,0.0123457,0,3.79434e-20,0,-4.07082e-16,0,0.0123457,77,4,0
9,1650,0.0123457,0,-1.89717e-19,0,-5.55112e-16,0,0.0123457,77,4,0
9,1651,0.0123457,0,7.38411e-19,0,0.0274348,0,0.0123457,72,9,0
9,1652,0.0123457,0,3.04052e-19,0,0.0274348,0,0.0123457,72,9,0
9,1653,0.0504766,0,0.00360633,0,-1.53211e-14,0,0.0468703,79,2,0
9,1654,0.0493827,0,0.00621042,0,0.0828924,0,0.0431723,73,8,0
9,1655,0.0469461,0,0.0065627,0,2.77556e-15,0,0.0403834,76,5,0
9,1656,0.0469461,0,0.0065627,0,1.79856e-15,0,0.0403834,76,5,0
9,1657,0.0469461,0,0.0065627,0,2.24265e-15,0,0.0403834,76,5,0
9,1658,0.0469461,0,0.0065627,0,3.4639e-15,0,0.0403834,76,5,0
9,1659,0.0493827,0,0.00805718,0,1.66533e-15,0,0.0413255,76,5,0
9,1660,0.0226337,0,0.00502328,0,0.0246914,0,0.0176105,72,9,0
9,1661,0.0178102,0,1.1336e-16,0,0.00364299,0,0.0178102,20,61,0
9,1662,0.0141672,0,3.50597e-17,0,0.00117385,0,0.0141672,20,61,0
9,1663,0.0123457,0,0,0,-1.85037e-16,0,0.0123457,78,3,0
9,1664,0.0123457,0,-5.54557e-19,0,2.59052e-16,0,0.0123457,78,3,0
9,1665,0.0123457,0,-5.54557e-19,0,2.59052e-16,0,0.0123457,78,3,0
9,1666,0.0123457,0,0,0,-4.81097e-16,0,0.0123457,78,3,0
9,1667,0.0132953,0,0.00062489,0,-2.22045e-16,0,0.0126705,78,3,0
9,1668,0.0123457,0,0,0,-2.10942e-15,0,0.0123457,79,2,0
9,1669,0.0123457,0,0,0,-2.10942e-15,0,0.0123457,79,2,0
9,1670,0.0123457,0,-3.9638e-19,0,-1.66533e-15,0,0.0123457,79,2,0
9,1671,0.0123457,0,-4.32414e-19,0,-1.22125e-15,0,0.0123457,79,2,0
9,1672,0.0123457,0,-4.32414e-19,0,-1.22125e-15,0,0.0123457,79,2,0
9,1673,0.0123457,0,-4.68449e-19,0,-1.22125e-15,0,0.0123457,79,2,0
9,1674,0.0133077,0,0.000632895,0,-1.85037e-17,0,0.0126748,77,4,0
9,1675,0.0133077,0,0.000632895,0,1.29526e-16,0,0.0126748,77,4,0
9,1676,0.0123457,0,-6.45037e-19,0,-4.07082e-16,0,0.0123457,77,4,0
9,1677,0.0123457,0,1.1383e-19,0,-2.59052e-16,0,0.0123457,77,4,0
9,1678,0.0123457,0,1.08845e-18,0,0.0239431,0,0.0123457,69,12,0
9,1679,0.0153898,0,0.00203882,0,2.22045e-16,0,0.013351,73,8,0
9,1680,0.0153898,0,0.00203882,0,9.5162e-17,0,0.013351,73,8,0
9,1681,0.0153898,0,0.00203882,0,3.17207e-17,0,0.013351,73,8,0
9,1682,0.0153898,0,0.00203882,0,4.44089e-16,0,0.013351,73,8,0
9,1683,0.0133604,0,0.00066708,0,-5.55112e-17,0,0.0126933,73,8,0
9,1684,0.0133604,0,0.00066708,0,3.96508e-17,0,0.0126933,73,8,0
9,1685,0.0133604,0,0.00066708,0,1.34813e-16,0,0.0126933,73,8,0
9,1686,0.0133604,0,0.00066708,0,7.13715e-17,0,0.0126933,73,8,0
9,1687,0.0123457,0,-3.9638e-19,0,-1.66533e-15,0,0.0123457,79,2,0
9,1688,0,0,0,0,0,0,0,44,37,0
9,1689,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1690,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1691,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1692,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1693,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1694,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1695,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1696,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1697,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1698,0,0,0,0,0,0,0,50,31,0
9,1699,0.0123457,0,-4.93264e-19,0,-2.59052e-16,0,0.0123457,77,4,0
9,1700,0.0493827,0,-7.58867e-19,0,-2.22045e-15,0,0.0493827,77,4,0
9,1701,0.111111,0,-1.03206e-17,0,-4.07082e-16,0,0.111111,77,4,0
9,1702,0.197531,0,-1.82128e-18,0,-6.51331e-15,0,0.197531,77,4,0
9,1703,0.308642,0,-8.13506e-17,0,-7.99361e-15,0,0.308642,77,4,0
9,1704,0.444444,0,-4.12824e-17,0,-1.62833e-15,0,0.444444,77,4,0
9,1705,0.444444,0,-4.12824e-17,0,-1.62833e-15,0,0.444444,77,4,0
9,1706,0.444444,0,-5.58526e-17,0,-1.62833e-15,0,0.444444,77,4,0
9,1707,0.444444,0,-4.12824e-17,0,-1.62833e-15,0,0.444444,77,4,0
9,1708,0.308642,0,-3.39973e-17,0,-7.99361e-15,0,0.308642,77,4,0
9,1709,0.197531,0,1.82128e-18,0,-4.14483e-15,0,0.197531,77,4,0
9,1710,0.142536,0,0.00578888,0,-2.78666e-14,0,0.136748,77,4,0
9,1711,0.0718294,0,0.00578888,0,-9.05757e-15,0,0.0660405,77,4,0
9,1712,0.0258137,0,0.00578888,0,-1.42479e-15,0,0.0200248,77,4,0
9,1713,0.0493827,0,1.09572e-17,0,2.67863e-16,0,0.0493827,53,28,0
9,1714,0.111111,0,-2.34968e-16,0,2.10121e-16,0,0.111111,28,53,0
9,1715,0.197531,0,-4.89852e-17,0,2.06772e-16,0,0.197531,53,28,0
9,1716,0.308642,0,-1.48502e-15,0,-4.13543e-16,0,0.308642,53,28,0
9,1717,0.444444,0,-3.35162e-17,0,1.88914e-15,0,0.444444,53,28,0
9,1718,0.444444,0,-7.284e-16,0,1.08799e-15,0,0.444444,28,53,0
9,1719,0.444444,0,-1.06675e-15,0,1.21174e-15,0,0.444444,28,53,0
9,1720,0.444444,0,-1.5469e-16,0,3.84407e-15,0,0.444444,53,28,0
9,1721,0.444444,0,-1.11845e-15,0,1.08799e-15,0,0.444444,28,53,0
9,1722,0.444444,0,-2.34613e-16,0,3.01699e-15,0,0.444444,53,28,0
9,1723,0.308642,0,-1.08541e-15,0,-6.39113e-16,0,0.308642,53,28,0
9,1724,0.197531,0,3.73834e-17,0,1.37221e-15,0,0.197531,53,28,0
9,1725,0.112742,0,-2.30268e-16,0,0.000465875,0,0.112742,28,53,0
9,1726,0.0505474,0,9.80991e-17,0,0.000465875,0,0.0505474,28,53,0
9,1727,0.0505474,0,3.34829e-17,0,0.000465875,0,0.0505474,28,53,0
9,1728,0.0130445,0,3.05458e-17,0,0.000465875,0,0.0130445,28,53,0
9,1729,0.0130445,0,1.76226e-17,0,0.000465875,0,0.0130445,28,53,0
9,1730,0.0130445,0,3.08395e-17,0,0.000465875,0,0.0130445,28,53,0
9,1731,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1732,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1733,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1734,0,0,0,0,0,0,0,37,44,0
9,1735,0,0,0,0,0,0,0,44,37,0
9,1736,0,0,0,0,0,0,0,45,36,0
9,1737,0.0123457,0,4.82706e-18,0,4.79542e-17,0,0.0123457,46,35,0
9,1738,0.0123457,0,4.45162e-18,0,7.1838e-17,0,0.0123457,46,35,0
9,1739,0.0123457,0,7.50875e-19,0,1.67933e-18,0,0.0123457,46,35,0
9,1740,0.0376249,0,-8.6133e-16,0,0.00672596,0,0.0376249,18,63,0
9,1741,0.0376249,0,-1.25462e-15,0,0.00672596,0,0.0376249,18,63,0
9,1742,0.0376249,0,-1.36928e-15,0,0.00672596,0,0.0376249,18,63,0
9,1743,0.0881834,0,-1.22342e-15,0,0.0120991,0,0.0881834,18,63,0
9,1744,0.0881834,0,-1.50207e-15,0,0.0120991,0,0.0881834,18,63,0
9,1745,0.0881834,0,-1.49916e-15,0,0.0120991,0,0.0881834,18,63,0
9,1746,0.0481481,0,3.01346e-17,0,0.000809095,0,0.0481481,21,60,0
9,1747,0.0481481,0,3.01346e-17,0,0.000809095,0,0.0481481,21,60,0
9,1748,0.0481481,0,4.65236e-17,0,0.000809095,0,0.0481481,21,60,0
9,1749,0.0123457,0,1.8806e-18,0,6.80176e-17,0,0.0123457,58,23,0
9,1750,0.0123457,0,2.14925e-18,0,6.09964e-17,0,0.0123457,58,23,0
9,1751,0.0123457,0,1.74627e-18,0,6.80176e-17,0,0.0123457,58,23,0
9,1752,0,0,0,0,0,0,0,36,45,0
9,1753,0,0,0,0,0,0,0,40,41,0
9,1754,0,0,0,0,0,0,0,46,35,0
9,1755,0,0,0,0,0,0,0,52,29,0
9,1756,0.0123457,0,2.31296e-18,0,5.34703e-17,0,0.0123457,64,17,0
9,1757,0.0493827,0,-3.08395e-18,0,4.7511e-16,0,0.0493827,64,17,0
9,1758,0.0530138,0,7.26932e-18,0,0.00145243,0,0.0530138,64,17,0
9,1759,0.0530138,0,1.10141e-17,0,0.00145243,0,0.0530138,64,17,0
9,1760,0.0530138,0,-1.10141e-18,0,0.00145243,0,0.0530138,64,17,0
9,1761,0.0678785,0,0.00330688,0,0.00453885,0,0.0645717,64,17,0
9,1762,0.0678785,0,0.00330688,0,0.00453885,0,0.0645717,64,17,0
9,1763,0.0678785,0,0.00330688,0,0.00453885,0,0.0645717,64,17,0
9,1764,0.0755946,0,0.00330688,0,0.00835149,0,0.0722877,64,17,0
9,1765,0.0515986,0,0.00881423,0,0.0329218,0,0.0427844,78,3,0
9,1766,0.013956,0,0.00108406,0,7.40149e-17,0,0.0128719,69,12,0
9,1767,0.0134192,0,0.000705167,0,1.21115e-16,0,0.012714,69,12,0
9,1768,0.0134192,0,0.000705167,0,0,0,0.012714,69,12,0
9,1769,0.0134192,0,0.000705167,0,2.69145e-16,0,0.012714,69,12,0
9,1770,0.0123457,0,-3.60345e-19,0,-1.66533e-15,0,0.0123457,79,2,0
9,1771,0.0123457,0,-4.32414e-19,0,-1.22125e-15,0,0.0123457,79,2,0
9,1772,0.0123457,0,-3.60345e-19,0,-1.66533e-15,0,0.0123457,79,2,0
9,1773,0.0123457,0,7.64024e-18,0,2.39264e-17,0,0.0123457,31,50,0
9,1774,0.0123457,0,4.53152e-18,0,3.60524e-17,0,0.0123457,50,31,0
9,1775,0.0123457,0,7.70359e-19,0,-1.93155e-16,0,0.0123457,50,31,0
9,1776,0.0360494,0,-3.29724e-16,0,0.00580499,0,0.0360494,31,50,0
9,1777,0.0360494,0,-3.30679e-16,0,0.00580499,0,0.0360494,31,50,0
9,1778,0.0360494,0,-2.70512e-16,0,0.00580499,0,0.0360494,31,50,0
9,1779,0.0360494,0,-3.04894e-16,0,0.00580499,0,0.0360494,31,50,0
9,1780,0.0360494,0,-2.93433e-16,0,0.00580499,0,0.0360494,31,50,0
9,1781,0.0360494,0,-4.76799e-16,0,0.00580499,0,0.0360494,31,50,0
9,1782,0.0123457,0,2.73779e-18,0,7.16273e-17,0,0.0123457,49,32,0
9,1783,0.0123457,0,2.40737e-18,0,1.79068e-17,0,0.0123457,49,32,0
9,1784,0.0123457,0,4.72034e-18,0,6.44646e-17,0,0.0123457,49,32,0
9,1785,0,0,0,0,0,0,0,36,45,0
9,1786,0,0,0,0,0,0,0,43,38,0
9,1787,0,0,0,0,0,0,0,35,46,0
9,1788,0,0,0,0,0,0,0,53,28,0
9,1789,0,0,0,0,0,0,0,42,39,0
9,1790,0,0,0,0,0,0,0,42,39,0
9,1791,0,0,0,0,0,0,0,38,43,0
9,1792,0,0,0,0,0,0,0,46,35,0
9,1793,0,0,0,0,0,0,0,46,35,0
9,1794,0,0,0,0,0,0,0,43,38,0
9,1795,0.0123457,0,4.57873e-18,0,5.01391e-17,0,0.0123457,49,32,0
9,1796,0.0123457,0,2.40737e-18,0,1.79068e-17,0,0.0123457,49,32,0
9,1797,0.0123457,0,3.49305e-18,0,7.52087e-17,0,0.0123457,49,32,0
9,1798,0.0123457,0,2.8322e-19,0,3.58136e-18,0,0.0123457,49,32,0
9,1799,0.0123457,0,1.69932e-18,0,-1.07441e-17,0,0.0123457,49,32,0
9,1800,0.0357773,0,-3.79625e-16,0,0.0074221,0,0.0357773,32,49,0
9,1801,0.0357773,0,-3.29486e-16,0,0.0074221,0,0.0357773,32,49,0
9,1802,0.0357773,0,-3.60822e-16,0,0.0074221,0,0.0357773,32,49,0
9,1803,0.0357773,0,-2.68602e-16,0,0.0074221,0,0.0357773,32,49,0
9,1804,0.0123457,0,-1.93448e-17,0,0.000514403,0,0.0123457,33,48,0
9,1805,0.0123457,0,4.00543e-18,0,0.000726216,0,0.0123457,47,34,0
9,1806,0.0123457,0,4.10813e-18,0,0.000726216,0,0.0123457,47,34,0
9,1807,0.0123457,0,3.80002e-18,0,0.000726216,0,0.0123457,47,34,0
9,1808,0.0123457,0,-2.33137e-17,0,0.000726216,0,0.0123457,47,34,0
9,1809,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1810,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1811,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1812,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1813,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1814,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1815,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1816,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1817,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1818,0,0,0,0,0,0,0,36,45,0
9,1819,0,0,0,0,0,0,0,47,34,0
9,1820,0,0,0,0,0,0,0,49,32,0
9,1821,0,0,0,0,0,0,0,40,41,0
9,1822,0,0,0,0,0,0,0,40,41,0
9,1823,0,0,0,0,0,0,0,40,41,0
9,1824,0.0123457,0,-3.24311e-19,0,-2.10942e-15,0,0.0123457,79,2,0
9,1825,0.0123457,0,-3.60345e-19,0,-1.66533e-15,0,0.0123457,79,2,0
